34587.6156485	33776.5307835	1710.21053172	1710.3801832	None	1643.60700791	1645.4044676	1645.40479939	1645.40479973	None	1645.56165828	1647.16187629	1647.16215612	1647.16215641	None	1647.29729717	1648.62501612	1648.62519923	1648.62519942	None	1648.74877296	1649.90220982	1649.90232852	1649.90232863	None	1650.02015889	1651.0795925	1651.07967467	1651.07967474	None	1651.19433564	1652.20337557	1652.20343839	1652.20343845	None	1652.31607506	1653.29606071	1653.29611168	1653.29611172	None	1653.40726379	1654.36984103	1654.36988542	1654.36988545	None	1654.47982996	1655.43056598	1655.4306052	1655.43060522	None	
4856.08506597	3654.30671615	3598.2302961	3595.15385013	None	3594.97437683	3601.29100825	3607.51714794	3614.17359419	None	3614.01678672	3621.75446759	3626.86112562	3631.28271156	None	3631.14760631	3636.14207361	3638.9424985	3641.30165073	None	3641.17810959	3644.24427611	3645.62435258	3646.81854514	None	3646.70074736	3648.73415964	3649.37982867	3649.98276969	None	3649.86814094	3651.37442794	3651.64468186	3651.93994875	None	3651.8273446	3653.05657943	3653.1310651	3653.26775524	None	3653.15663548	3654.23936384	3654.21001652	3654.2610248	None	3654.15111273	3655.15052043	3655.06330099	3655.06586482	None	
